startMonth,Hour,usertype,gender,age,Trip Count,Average Trip Duration
07,01,C,2.0,30.0,13,1108.7692307692307
07,01,C,2.0,31.0,5,865.6
07,01,C,2.0,32.0,6,705.3333333333334
07,01,C,2.0,33.0,3,1808.6666666666667
07,01,C,2.0,34.0,6,1668.1666666666667
07,01,C,2.0,35.0,1,588.0
07,01,C,2.0,36.0,3,356.0
07,01,C,2.0,37.0,6,626.0
07,01,C,2.0,40.0,4,1328.5
07,01,C,2.0,41.0,3,1148.3333333333333
07,01,C,2.0,44.0,4,1885.75
07,01,C,2.0,45.0,2,544.0
07,01,C,2.0,49.0,2,1130.5
07,01,C,2.0,52.0,1,439.0
07,01,C,2.0,55.0,2,1356.0
07,01,S,0.0,20.0,1,238.0
07,01,S,0.0,22.0,2,608.0
07,01,S,0.0,24.0,1,1100.0
07,01,S,0.0,25.0,3,658.6666666666666
07,01,S,0.0,26.0,2,474.5
07,01,S,0.0,28.0,3,922.0
07,01,S,0.0,29.0,11,1692.7272727272727
07,01,S,0.0,30.0,4,1538.0
07,01,S,0.0,31.0,9,1384.6666666666667
07,01,S,0.0,32.0,1,1317.0
07,01,S,0.0,35.0,1,753.0
07,01,S,0.0,36.0,1,1117.0
07,01,S,0.0,37.0,5,308.0
07,01,S,0.0,38.0,2,376.0
07,01,S,0.0,40.0,2,256.0
07,01,S,0.0,41.0,1,854.0
07,01,S,0.0,42.0,3,372.3333333333333
07,01,S,0.0,44.0,5,416.4
07,01,S,0.0,48.0,1,430.0
07,01,S,0.0,49.0,108,609.0370370370371
07,01,S,0.0,50.0,1,202.0
07,01,S,0.0,58.0,1,1242.0
07,01,S,0.0,70.0,2,642.0
07,01,S,0.0,131.0,1,666.0
07,01,S,1.0,17.0,36,840.25
07,01,S,1.0,18.0,45,928.7555555555556
07,01,S,1.0,19.0,71,688.9859154929577
07,01,S,1.0,20.0,112,796.7232142857143
07,01,S,1.0,21.0,125,843.416
07,01,S,1.0,22.0,119,665.3697478991596
07,01,S,1.0,23.0,166,631.0722891566265
07,01,S,1.0,24.0,292,737.4760273972603
07,01,S,1.0,25.0,337,772.2492581602373
07,01,S,1.0,26.0,256,658.69921875
07,01,S,1.0,27.0,305,696.1901639344262
07,01,S,1.0,28.0,365,665.613698630137
07,01,S,1.0,29.0,353,798.8668555240794
07,01,S,1.0,30.0,309,748.6601941747573
07,01,S,1.0,31.0,277,732.6101083032491
07,01,S,1.0,32.0,240,692.3708333333333
07,01,S,1.0,33.0,266,727.3345864661654
07,01,S,1.0,34.0,303,758.7854785478548
07,01,S,1.0,35.0,202,690.6039603960396
07,01,S,1.0,36.0,208,786.2836538461538
07,01,S,1.0,37.0,188,774.0159574468086
07,01,S,1.0,38.0,169,691.7869822485208
07,01,S,1.0,39.0,137,679.2335766423357
07,01,S,1.0,40.0,151,625.7086092715232
07,01,S,1.0,41.0,118,728.1271186440678
07,01,S,1.0,42.0,115,719.295652173913
07,01,S,1.0,43.0,111,798.5765765765766
07,01,S,1.0,44.0,95,684.0315789473684
07,01,S,1.0,45.0,77,631.3506493506494
07,01,S,1.0,46.0,64,898.78125
07,01,S,1.0,47.0,116,586.3448275862069
07,01,S,1.0,48.0,76,551.1315789473684
07,01,S,1.0,49.0,84,626.797619047619
07,01,S,1.0,50.0,46,837.6521739130435
07,01,S,1.0,51.0,52,597.0769230769231
07,01,S,1.0,52.0,94,731.1382978723404
07,01,S,1.0,53.0,122,327.4590163934426
07,01,S,1.0,54.0,85,817.5411764705882
07,01,S,1.0,55.0,36,812.6388888888889
07,01,S,1.0,56.0,51,821.9019607843137
07,01,S,1.0,57.0,59,737.5593220338983
07,01,S,1.0,58.0,153,356.3137254901961
07,01,S,1.0,59.0,105,441.1047619047619
07,01,S,1.0,60.0,40,641.5
07,01,S,1.0,61.0,19,974.7894736842105
07,01,S,1.0,62.0,35,613.1142857142858
07,01,S,1.0,63.0,24,910.625
07,01,S,1.0,64.0,19,413.7368421052632
07,01,S,1.0,65.0,12,522.0833333333334
07,01,S,1.0,66.0,16,950.5
07,01,S,1.0,67.0,11,572.4545454545455
07,01,S,1.0,68.0,11,550.2727272727273
07,01,S,1.0,69.0,4,403.0
07,01,S,1.0,71.0,4,627.5
07,01,S,1.0,72.0,2,571.0
07,01,S,1.0,74.0,3,466.6666666666667
07,01,S,1.0,76.0,3,261.0
07,01,S,1.0,77.0,4,1081.5
07,01,S,1.0,108.0,1,145.0
07,01,S,1.0,118.0,6,309.8333333333333
07,01,S,2.0,17.0,5,1475.8
07,01,S,2.0,18.0,7,1026.4285714285713
07,01,S,2.0,19.0,16,598.5625
07,01,S,2.0,20.0,14,810.2142857142857
07,01,S,2.0,21.0,38,694.3157894736842
07,01,S,2.0,22.0,26,873.6923076923077
07,01,S,2.0,23.0,45,660.0666666666667
07,01,S,2.0,24.0,63,746.3492063492064
07,01,S,2.0,25.0,63,931.063492063492
07,01,S,2.0,26.0,81,642.2592592592592
07,01,S,2.0,27.0,93,1016.6881720430108
07,01,S,2.0,28.0,88,806.6931818181819
07,01,S,2.0,29.0,66,712.8181818181819
07,01,S,2.0,30.0,92,738.3804347826087
07,01,S,2.0,31.0,67,836.8656716417911
07,01,S,2.0,32.0,65,925.3692307692307
07,01,S,2.0,33.0,49,995.6734693877551
07,01,S,2.0,34.0,37,712.2702702702703
07,01,S,2.0,35.0,53,762.3207547169811
07,01,S,2.0,36.0,41,647.8536585365854
07,01,S,2.0,37.0,34,834.5
07,01,S,2.0,38.0,32,1112.3125
07,01,S,2.0,39.0,26,797.6153846153846
07,01,S,2.0,40.0,40,734.5
07,01,S,2.0,41.0,23,793.2173913043479
07,01,S,2.0,42.0,24,783.25
07,01,S,2.0,43.0,10,920.9
07,01,S,2.0,44.0,20,490.55
07,01,S,2.0,45.0,17,869.2941176470588
07,01,S,2.0,46.0,18,682.8333333333334
07,01,S,2.0,47.0,11,812.3636363636364
07,01,S,2.0,48.0,26,754.1538461538462
07,01,S,2.0,49.0,9,948.2222222222222
07,01,S,2.0,50.0,10,661.3
07,01,S,2.0,51.0,9,918.6666666666666
07,01,S,2.0,52.0,25,608.76
07,01,S,2.0,53.0,21,561.2380952380952
07,01,S,2.0,54.0,9,1024.888888888889
07,01,S,2.0,55.0,8,786.625
07,01,S,2.0,56.0,8,706.5
07,01,S,2.0,57.0,11,768.8181818181819
07,01,S,2.0,58.0,4,772.5
07,01,S,2.0,59.0,9,1122.4444444444443
07,01,S,2.0,60.0,20,714.8
07,01,S,2.0,61.0,15,1028.7333333333333
07,01,S,2.0,62.0,9,774.0
07,01,S,2.0,63.0,17,678.9411764705883
07,01,S,2.0,64.0,3,324.0
07,01,S,2.0,65.0,2,526.5
07,01,S,2.0,66.0,5,766.2
07,01,S,2.0,67.0,3,543.6666666666666
07,01,S,2.0,68.0,5,465.0
07,01,S,2.0,69.0,1,298.0
07,01,S,2.0,71.0,1,2493.0
07,01,S,2.0,72.0,5,528.2
07,01,S,2.0,81.0,4,1570.5
07,02,C,0.0,25.0,1,1725.0
07,02,C,0.0,29.0,1,252.0
07,02,C,0.0,43.0,3,808.3333333333334
07,02,C,0.0,49.0,688,1261.469476744186
07,02,C,1.0,17.0,1,312.0
07,02,C,1.0,18.0,8,1626.125
07,02,C,1.0,19.0,10,968.0
07,02,C,1.0,20.0,6,1851.5
07,02,C,1.0,21.0,11,1267.5454545454545
07,02,C,1.0,22.0,20,1068.1
07,02,C,1.0,23.0,21,1112.0
07,02,C,1.0,24.0,14,1370.7142857142858
07,02,C,1.0,25.0,21,1160.5238095238096
07,02,C,1.0,26.0,15,1030.3333333333333
07,02,C,1.0,27.0,17,1111.4117647058824
07,02,C,1.0,28.0,15,732.9333333333333
07,02,C,1.0,29.0,19,1514.578947368421
07,02,C,1.0,30.0,27,1302.1851851851852
07,02,C,1.0,31.0,8,990.125
07,02,C,1.0,32.0,5,915.4
07,02,C,1.0,33.0,5,1192.8
07,02,C,1.0,34.0,2,664.0
07,02,C,1.0,35.0,5,1543.8
07,02,C,1.0,36.0,10,1436.8
07,02,C,1.0,37.0,7,815.7142857142857
07,02,C,1.0,38.0,11,1008.1818181818181
07,02,C,1.0,39.0,2,855.5
07,02,C,1.0,40.0,1,492.0
07,02,C,1.0,41.0,1,740.0
07,02,C,1.0,42.0,4,901.75
07,02,C,1.0,43.0,1,593.0
07,02,C,1.0,44.0,1,1184.0
07,02,C,1.0,45.0,18,964.1666666666666
07,02,C,1.0,48.0,6,1401.0
07,02,C,1.0,49.0,1,1410.0
07,02,C,1.0,50.0,6,645.6666666666666
07,02,C,1.0,54.0,1,2048.0
07,02,C,2.0,18.0,5,1944.6
07,02,C,2.0,19.0,1,1379.0
07,02,C,2.0,20.0,2,1914.5
07,02,C,2.0,21.0,8,1041.375
07,02,C,2.0,22.0,4,1416.0
07,02,C,2.0,23.0,4,1557.75
07,02,C,2.0,24.0,5,1127.4
07,02,C,2.0,25.0,2,1096.5
07,02,C,2.0,26.0,5,1261.0
07,02,C,2.0,27.0,1,406.0
07,02,C,2.0,28.0,7,980.7142857142857
07,02,C,2.0,29.0,4,1472.25
07,02,C,2.0,30.0,5,898.6
07,02,C,2.0,31.0,1,1810.0
07,02,C,2.0,32.0,3,2110.3333333333335
07,02,C,2.0,33.0,1,353.0
07,02,C,2.0,35.0,1,3397.0
07,02,C,2.0,37.0,6,646.3333333333334
07,02,C,2.0,40.0,1,1506.0
07,02,C,2.0,42.0,1,1858.0
07,02,C,2.0,55.0,1,1186.0
07,02,S,0.0,17.0,2,1202.5
07,02,S,0.0,18.0,1,1867.0
07,02,S,0.0,22.0,1,2175.0
07,02,S,0.0,25.0,1,619.0
07,02,S,0.0,28.0,5,479.0
07,02,S,0.0,29.0,7,1613.5714285714287
07,02,S,0.0,31.0,2,671.5
07,02,S,0.0,37.0,2,281.5
07,02,S,0.0,38.0,4,741.0
07,02,S,0.0,39.0,2,277.5
07,02,S,0.0,40.0,1,85.0
07,02,S,0.0,41.0,2,704.5
07,02,S,0.0,42.0,1,1373.0
07,02,S,0.0,43.0,3,237.0
07,02,S,0.0,47.0,1,876.0
07,02,S,0.0,49.0,68,814.5588235294117
07,02,S,0.0,68.0,1,1622.0
07,02,S,1.0,16.0,1,581.0
07,02,S,1.0,17.0,25,808.68
07,02,S,1.0,18.0,28,709.4642857142857
07,02,S,1.0,19.0,47,719.7446808510638
07,02,S,1.0,20.0,60,534.15
07,02,S,1.0,21.0,76,726.5657894736842
07,02,S,1.0,22.0,52,800.5384615384615
07,02,S,1.0,23.0,115,799.5739130434782
07,02,S,1.0,24.0,193,827.1502590673575
07,02,S,1.0,25.0,188,741.4308510638298
07,02,S,1.0,26.0,152,672.2894736842105
07,02,S,1.0,27.0,174,652.0689655172414
07,02,S,1.0,28.0,234,620.7350427350427
07,02,S,1.0,29.0,207,722.8405797101449
07,02,S,1.0,30.0,169,726.8639053254437
07,02,S,1.0,31.0,152,684.8684210526316
07,02,S,1.0,32.0,144,754.5347222222222
07,02,S,1.0,33.0,158,729.3417721518987
07,02,S,1.0,34.0,130,613.1769230769231
07,02,S,1.0,35.0,133,678.8646616541354
07,02,S,1.0,36.0,141,743.1276595744681
07,02,S,1.0,37.0,115,726.4782608695652
07,02,S,1.0,38.0,104,707.3846153846154
07,02,S,1.0,39.0,77,687.1168831168832
07,02,S,1.0,40.0,64,516.640625
07,02,S,1.0,41.0,80,625.525
07,02,S,1.0,42.0,66,889.2727272727273
07,02,S,1.0,43.0,63,789.6190476190476
07,02,S,1.0,44.0,40,635.025
07,02,S,1.0,45.0,53,556.9433962264151
07,02,S,1.0,46.0,50,827.68
07,02,S,1.0,47.0,68,748.6911764705883
07,02,S,1.0,48.0,41,606.7073170731708
07,02,S,1.0,49.0,62,727.5483870967741
07,02,S,1.0,50.0,17,845.4705882352941
07,02,S,1.0,51.0,40,547.425
07,02,S,1.0,52.0,66,437.1666666666667
07,02,S,1.0,53.0,110,307.1727272727273
07,02,S,1.0,54.0,41,723.219512195122
07,02,S,1.0,55.0,19,732.4736842105264
07,02,S,1.0,56.0,19,855.421052631579
07,02,S,1.0,57.0,39,696.9487179487179
07,02,S,1.0,58.0,160,280.75
07,02,S,1.0,59.0,79,402.126582278481
07,02,S,1.0,60.0,13,672.0769230769231
07,02,S,1.0,61.0,5,1119.4
07,02,S,1.0,62.0,36,538.4722222222222
07,02,S,1.0,63.0,8,757.5
07,02,S,1.0,64.0,8,215.625
07,02,S,1.0,65.0,3,1933.0
07,02,S,1.0,66.0,18,942.8333333333334
07,02,S,1.0,67.0,8,487.375
07,02,S,1.0,68.0,4,350.5
07,02,S,1.0,69.0,1,1625.0
07,02,S,1.0,71.0,1,811.0
07,02,S,1.0,74.0,3,593.3333333333334
07,02,S,1.0,76.0,2,365.0
07,02,S,1.0,77.0,1,587.0
07,02,S,2.0,18.0,4,220.25
07,02,S,2.0,19.0,5,706.2
07,02,S,2.0,20.0,10,487.7
07,02,S,2.0,21.0,18,558.9444444444445
07,02,S,2.0,22.0,16,635.625
07,02,S,2.0,23.0,26,997.1538461538462
07,02,S,2.0,24.0,26,763.2692307692307
07,02,S,2.0,25.0,28,634.9642857142857
07,02,S,2.0,26.0,44,776.25
07,02,S,2.0,27.0,39,886.7948717948718
07,02,S,2.0,28.0,50,858.86
07,02,S,2.0,29.0,39,680.5384615384615
07,02,S,2.0,30.0,44,683.6136363636364
07,02,S,2.0,31.0,34,733.9411764705883
07,02,S,2.0,32.0,29,902.0
07,02,S,2.0,33.0,30,977.4666666666667
07,02,S,2.0,34.0,13,724.6153846153846
07,02,S,2.0,35.0,35,645.1142857142858
07,02,S,2.0,36.0,13,555.4615384615385
07,02,S,2.0,37.0,15,1120.5333333333333
07,02,S,2.0,38.0,11,922.6363636363636
07,02,S,2.0,39.0,16,421.4375
07,02,S,2.0,40.0,27,1062.037037037037
07,02,S,2.0,41.0,11,1244.7272727272727
07,02,S,2.0,42.0,6,634.3333333333334
07,02,S,2.0,43.0,6,1273.5
07,02,S,2.0,44.0,12,1158.75
07,02,S,2.0,45.0,11,828.0909090909091
07,02,S,2.0,46.0,6,771.3333333333334
07,02,S,2.0,47.0,3,483.6666666666667
07,02,S,2.0,48.0,11,652.2727272727273
07,02,S,2.0,49.0,5,910.0
07,02,S,2.0,50.0,5,679.2
07,02,S,2.0,51.0,4,757.25
07,02,S,2.0,52.0,7,696.2857142857143
07,02,S,2.0,53.0,16,777.5
07,02,S,2.0,54.0,7,459.7142857142857
07,02,S,2.0,55.0,7,977.2857142857143
07,02,S,2.0,56.0,5,591.4
07,02,S,2.0,57.0,5,1171.4
07,02,S,2.0,58.0,4,513.25
07,02,S,2.0,59.0,7,1286.142857142857
07,02,S,2.0,60.0,15,516.2666666666667
07,02,S,2.0,61.0,11,1020.0909090909091
07,02,S,2.0,62.0,3,1025.0
07,02,S,2.0,63.0,1,872.0
07,02,S,2.0,64.0,2,788.0
07,02,S,2.0,65.0,2,492.5
07,02,S,2.0,66.0,1,1051.0
07,02,S,2.0,68.0,1,318.0
07,02,S,2.0,69.0,2,1158.0
07,02,S,2.0,71.0,2,1274.0
07,02,S,2.0,72.0,9,653.4444444444445
07,02,S,2.0,81.0,3,1871.6666666666667
07,02,S,2.0,84.0,1,797.0
07,02,S,2.0,123.0,1,389.0
07,03,C,0.0,37.0,1,1568.0
07,03,C,0.0,43.0,1,518.0
07,03,C,0.0,49.0,380,1285.7342105263158
07,03,C,1.0,18.0,6,1717.3333333333333
07,03,C,1.0,19.0,3,1162.0
07,03,C,1.0,20.0,5,1082.0
07,03,C,1.0,21.0,16,1517.5625
07,03,C,1.0,22.0,9,948.8888888888889
07,03,C,1.0,23.0,10,1243.0
07,03,C,1.0,24.0,9,1515.3333333333333
07,03,C,1.0,25.0,10,1326.1
07,03,C,1.0,26.0,5,1283.0
07,03,C,1.0,27.0,9,1420.888888888889
07,03,C,1.0,28.0,7,890.7142857142857
07,03,C,1.0,29.0,12,1081.1666666666667
07,03,C,1.0,30.0,15,1118.8666666666666
07,03,C,1.0,31.0,7,1217.7142857142858
07,03,C,1.0,32.0,7,1184.2857142857142
07,03,C,1.0,33.0,2,1596.0
07,03,C,1.0,34.0,1,700.0
07,03,C,1.0,35.0,3,1123.3333333333333
07,03,C,1.0,36.0,3,1508.3333333333333
07,03,C,1.0,37.0,5,855.2
07,03,C,1.0,38.0,6,892.0
07,03,C,1.0,39.0,3,1055.6666666666667
07,03,C,1.0,40.0,1,322.0
07,03,C,1.0,41.0,2,1113.5
07,03,C,1.0,43.0,1,549.0
07,03,C,1.0,44.0,2,918.0
07,03,C,1.0,45.0,13,950.0
07,03,C,1.0,48.0,6,513.5
07,03,C,1.0,49.0,1,1282.0
07,03,C,1.0,50.0,1,469.0
07,03,C,1.0,54.0,1,830.0
07,03,C,2.0,18.0,3,1099.6666666666667
07,03,C,2.0,22.0,2,2307.5
07,03,C,2.0,23.0,1,1391.0
07,03,C,2.0,24.0,3,1802.6666666666667
07,03,C,2.0,25.0,3,543.3333333333334
07,03,C,2.0,26.0,4,1276.5
07,03,C,2.0,27.0,1,242.0
07,03,C,2.0,30.0,2,850.5
07,03,C,2.0,31.0,2,808.0
07,03,S,0.0,20.0,1,246.0
07,03,S,0.0,25.0,4,826.0
07,03,S,0.0,27.0,1,1095.0
07,03,S,0.0,28.0,2,906.0
07,03,S,0.0,29.0,6,2126.8333333333335
07,03,S,0.0,30.0,1,1495.0
07,03,S,0.0,32.0,1,957.0
07,03,S,0.0,37.0,1,182.0
07,03,S,0.0,43.0,2,173.5
07,03,S,0.0,44.0,2,843.0
07,03,S,0.0,49.0,35,502.74285714285713
07,03,S,0.0,59.0,1,435.0
07,03,S,0.0,87.0,1,955.0
07,03,S,1.0,17.0,9,494.1111111111111
07,03,S,1.0,18.0,12,711.5833333333334
07,03,S,1.0,19.0,31,771.4193548387096
07,03,S,1.0,20.0,28,469.7142857142857
07,03,S,1.0,21.0,33,730.8787878787879
07,03,S,1.0,22.0,41,713.8780487804878
07,03,S,1.0,23.0,66,723.6969696969697
07,03,S,1.0,24.0,108,790.9629629629629
07,03,S,1.0,25.0,117,767.5128205128206
07,03,S,1.0,26.0,80,693.975
07,03,S,1.0,27.0,147,640.0068027210884
07,03,S,1.0,28.0,127,679.0157480314961
07,03,S,1.0,29.0,144,903.5277777777778
07,03,S,1.0,30.0,75,744.9333333333333
07,03,S,1.0,31.0,90,685.0111111111111
07,03,S,1.0,32.0,74,706.4864864864865
07,03,S,1.0,33.0,105,699.7047619047619
07,03,S,1.0,34.0,101,668.7623762376238
07,03,S,1.0,35.0,68,777.25
07,03,S,1.0,36.0,66,673.560606060606
07,03,S,1.0,37.0,60,704.65
07,03,S,1.0,38.0,68,646.1470588235294
07,03,S,1.0,39.0,50,688.32
07,03,S,1.0,40.0,52,765.9423076923077
07,03,S,1.0,41.0,53,661.2075471698113
07,03,S,1.0,42.0,62,866.8548387096774
07,03,S,1.0,43.0,24,709.5416666666666
07,03,S,1.0,44.0,25,528.96
07,03,S,1.0,45.0,42,736.3095238095239
07,03,S,1.0,46.0,26,827.1538461538462
07,03,S,1.0,47.0,29,626.8275862068965
07,03,S,1.0,48.0,26,500.9230769230769
07,03,S,1.0,49.0,41,652.0487804878048
07,03,S,1.0,50.0,11,841.2727272727273
07,03,S,1.0,51.0,27,818.0
07,03,S,1.0,52.0,34,651.1470588235294
07,03,S,1.0,53.0,75,343.05333333333334
07,03,S,1.0,54.0,19,758.7368421052631
07,03,S,1.0,55.0,21,536.1428571428571
07,03,S,1.0,56.0,20,889.9
07,03,S,1.0,57.0,17,528.1764705882352
07,03,S,1.0,58.0,52,583.5
07,03,S,1.0,59.0,93,139.27956989247312
07,03,S,1.0,60.0,3,382.6666666666667
07,03,S,1.0,62.0,20,554.95
07,03,S,1.0,63.0,4,512.75
07,03,S,1.0,64.0,20,605.6
07,03,S,1.0,66.0,2,479.5
07,03,S,1.0,67.0,3,363.6666666666667
07,03,S,1.0,68.0,4,864.0
07,03,S,1.0,69.0,1,753.0
07,03,S,1.0,70.0,1,2304.0
07,03,S,1.0,72.0,2,1409.0
07,03,S,1.0,74.0,1,377.0
07,03,S,1.0,75.0,2,601.0
07,03,S,1.0,76.0,1,199.0
07,03,S,1.0,106.0,1,705.0
07,03,S,1.0,108.0,1,133.0
07,03,S,2.0,18.0,2,327.5
07,03,S,2.0,19.0,1,324.0
07,03,S,2.0,20.0,3,1113.3333333333333
07,03,S,2.0,21.0,10,402.0
07,03,S,2.0,22.0,14,641.6428571428571
07,03,S,2.0,23.0,10,674.4
07,03,S,2.0,24.0,22,651.2727272727273
07,03,S,2.0,25.0,12,754.3333333333334
07,03,S,2.0,26.0,33,529.6060606060606
07,03,S,2.0,27.0,23,1082.0869565217392
07,03,S,2.0,28.0,13,715.6153846153846
07,03,S,2.0,29.0,24,440.375
07,03,S,2.0,30.0,15,596.0666666666667
07,03,S,2.0,31.0,20,764.45
07,03,S,2.0,32.0,11,750.8181818181819
07,03,S,2.0,33.0,12,883.8333333333334
07,03,S,2.0,34.0,16,463.6875
07,03,S,2.0,35.0,15,600.8
07,03,S,2.0,36.0,11,493.90909090909093
07,03,S,2.0,37.0,8,586.375
07,03,S,2.0,38.0,10,1081.3
07,03,S,2.0,39.0,3,354.6666666666667
07,03,S,2.0,40.0,15,1151.7333333333333
07,03,S,2.0,41.0,6,828.6666666666666
07,03,S,2.0,42.0,3,387.3333333333333
07,03,S,2.0,43.0,5,877.0
07,03,S,2.0,44.0,5,1079.2
07,03,S,2.0,45.0,5,849.8
07,03,S,2.0,46.0,5,544.8
07,03,S,2.0,47.0,2,1182.5
07,03,S,2.0,48.0,3,612.0
07,03,S,2.0,49.0,2,965.0
07,03,S,2.0,50.0,9,980.2222222222222
07,03,S,2.0,51.0,7,1138.0
07,03,S,2.0,52.0,3,1290.3333333333333
07,03,S,2.0,53.0,13,720.6153846153846
07,03,S,2.0,54.0,5,680.8
07,03,S,2.0,55.0,2,538.5
07,03,S,2.0,56.0,2,739.5
07,03,S,2.0,57.0,4,1109.25
07,03,S,2.0,58.0,3,1073.3333333333333
07,03,S,2.0,59.0,2,630.5
07,03,S,2.0,60.0,12,463.75
07,03,S,2.0,61.0,10,1575.4
07,03,S,2.0,66.0,2,950.5
07,03,S,2.0,68.0,4,391.75
07,03,S,2.0,71.0,1,761.0
07,03,S,2.0,72.0,3,505.6666666666667
07,04,C,0.0,29.0,2,246.5
07,04,C,0.0,31.0,1,135.0
07,04,C,0.0,49.0,244,1390.3360655737704
07,04,C,1.0,17.0,1,2126.0
07,04,C,1.0,18.0,1,170.0
07,04,C,1.0,19.0,4,1566.5
07,04,C,1.0,20.0,4,1184.5
07,04,C,1.0,21.0,5,984.6
07,04,C,1.0,22.0,4,1808.75
07,04,C,1.0,23.0,19,1143.3157894736842
07,04,C,1.0,24.0,7,1558.142857142857
07,04,C,1.0,25.0,6,1366.8333333333333
07,04,C,1.0,26.0,6,823.0
07,04,C,1.0,27.0,9,988.6666666666666
07,04,C,1.0,28.0,3,770.0
07,04,C,1.0,29.0,13,1130.076923076923
07,04,C,1.0,30.0,11,892.2727272727273
07,04,C,1.0,31.0,4,1366.0
07,04,C,1.0,32.0,8,1281.375
07,04,C,1.0,33.0,12,792.25
07,04,C,1.0,34.0,3,628.3333333333334
07,04,C,1.0,35.0,8,1405.375
07,04,C,1.0,36.0,3,1157.0
07,04,C,1.0,37.0,2,455.0
07,04,C,1.0,38.0,7,1085.4285714285713
07,04,C,1.0,39.0,3,1018.3333333333334
07,04,C,1.0,40.0,7,594.5714285714286
07,04,C,1.0,45.0,5,1154.4
07,04,C,1.0,46.0,2,895.0
07,04,C,1.0,48.0,6,825.3333333333334
07,04,C,2.0,18.0,1,379.0
07,04,C,2.0,21.0,1,376.0
07,04,C,2.0,22.0,2,1570.0
07,04,C,2.0,23.0,6,1117.0
07,04,C,2.0,24.0,2,1276.5
07,04,C,2.0,25.0,4,1728.75
07,04,C,2.0,26.0,2,622.0
07,04,C,2.0,27.0,1,243.0
07,04,C,2.0,29.0,1,1017.0
07,04,C,2.0,33.0,1,663.0
07,04,C,2.0,37.0,1,1504.0
07,04,C,2.0,41.0,1,708.0
07,04,S,0.0,25.0,6,308.5
07,04,S,0.0,29.0,10,1382.6
07,04,S,0.0,31.0,1,725.0
07,04,S,0.0,32.0,1,529.0
07,04,S,0.0,33.0,1,327.0
07,04,S,0.0,35.0,3,619.6666666666666
07,04,S,0.0,44.0,2,503.5
07,04,S,0.0,46.0,1,289.0
07,04,S,0.0,49.0,37,613.8378378378378
07,04,S,1.0,17.0,10,423.5
07,04,S,1.0,18.0,2,955.5
07,04,S,1.0,19.0,28,529.5357142857143
07,04,S,1.0,20.0,20,545.85
07,04,S,1.0,21.0,31,586.9354838709677
07,04,S,1.0,22.0,33,608.030303030303
07,04,S,1.0,23.0,74,821.9459459459459
07,04,S,1.0,24.0,81,794.9012345679013
07,04,S,1.0,25.0,84,796.1309523809524
07,04,S,1.0,26.0,119,820.6386554621848
07,04,S,1.0,27.0,100,728.44
07,04,S,1.0,28.0,129,469.5503875968992
07,04,S,1.0,29.0,142,787.4859154929577
07,04,S,1.0,30.0,71,732.4225352112676
07,04,S,1.0,31.0,123,680.9674796747968
07,04,S,1.0,32.0,71,688.2957746478874
07,04,S,1.0,33.0,76,657.5526315789474
07,04,S,1.0,34.0,66,439.04545454545456
07,04,S,1.0,35.0,52,669.8653846153846
07,04,S,1.0,36.0,72,785.0138888888889
07,04,S,1.0,37.0,65,746.6923076923077
07,04,S,1.0,38.0,71,612.9577464788732
07,04,S,1.0,39.0,72,659.9027777777778
07,04,S,1.0,40.0,33,575.5151515151515
07,04,S,1.0,41.0,62,644.5967741935484
07,04,S,1.0,42.0,96,602.8333333333334
07,04,S,1.0,43.0,44,588.0
07,04,S,1.0,44.0,49,437.6530612244898
07,04,S,1.0,45.0,37,702.3513513513514
07,04,S,1.0,46.0,33,453.0
07,04,S,1.0,47.0,45,746.6888888888889
07,04,S,1.0,48.0,31,628.7096774193549
07,04,S,1.0,49.0,52,447.46153846153845
07,04,S,1.0,50.0,14,955.4285714285714
07,04,S,1.0,51.0,44,472.70454545454544
07,04,S,1.0,52.0,47,498.531914893617
07,04,S,1.0,53.0,91,301.84615384615387
07,04,S,1.0,54.0,38,848.1842105263158
07,04,S,1.0,55.0,33,579.6363636363636
07,04,S,1.0,56.0,19,508.57894736842104
07,04,S,1.0,57.0,23,694.0
07,04,S,1.0,58.0,41,494.6829268292683
07,04,S,1.0,59.0,78,371.6794871794872
07,04,S,1.0,60.0,9,823.0
07,04,S,1.0,61.0,17,1417.3529411764705
07,04,S,1.0,62.0,12,601.3333333333334
07,04,S,1.0,63.0,34,373.61764705882354
07,04,S,1.0,64.0,12,387.4166666666667
07,04,S,1.0,65.0,13,1713.8461538461538
07,04,S,1.0,66.0,20,411.85
07,04,S,1.0,67.0,19,421.10526315789474
07,04,S,1.0,68.0,1,740.0
07,04,S,1.0,69.0,1,270.0
07,04,S,1.0,70.0,1,266.0
07,04,S,1.0,71.0,1,550.0
07,04,S,1.0,73.0,12,471.5
07,04,S,1.0,74.0,1,230.0
07,04,S,1.0,75.0,1,281.0
07,04,S,1.0,77.0,2,1114.5
07,04,S,1.0,78.0,1,2026.0
07,04,S,1.0,130.0,1,1723.0
07,04,S,2.0,19.0,7,993.5714285714286
07,04,S,2.0,20.0,3,237.0
07,04,S,2.0,21.0,11,713.1818181818181
07,04,S,2.0,22.0,10,413.2
07,04,S,2.0,23.0,12,1060.4166666666667
07,04,S,2.0,24.0,27,577.8518518518518
07,04,S,2.0,25.0,13,1014.5384615384615
07,04,S,2.0,26.0,23,646.0869565217391
07,04,S,2.0,27.0,38,303.7368421052632
07,04,S,2.0,28.0,20,592.95
