bikeid,Trip Count,Average Trip Duration
18730.0,1261,857.7605075337034
18731.0,847,887.2219598583235
18732.0,679,823.2415316642121
18733.0,74,602.2162162162163
18734.0,770,3058.203896103896
18735.0,1145,832.692576419214
18737.0,723,794.3941908713693
18738.0,359,663.791086350975
18739.0,932,1091.6169527896996
18740.0,1279,835.8764659890539
18741.0,604,2237.1059602649007
18743.0,454,904.8370044052864
18744.0,390,796.7923076923076
18745.0,1629,936.6212400245549
18746.0,1223,933.6721177432543
18748.0,1099,2887.916287534122
18749.0,663,1112.0286576168928
18753.0,404,811.7772277227723
18754.0,844,877.6824644549763
18755.0,1320,810.3416666666667
18757.0,947,867.7001055966209
18758.0,1311,846.1906941266209
18759.0,456,891.6798245614035
18761.0,1262,912.1101426307448
18762.0,1005,952.4527363184079
18763.0,1411,900.4394046775336
18764.0,867,851.4336793540946
18765.0,1211,948.6407927332783
18766.0,1038,867.835260115607
18768.0,1105,993.683257918552
18769.0,602,948.6445182724252
18771.0,1468,819.0572207084468
18772.0,1398,901.016452074392
18773.0,802,871.4152119700748
18774.0,930,846.852688172043
18775.0,1406,909.2496443812233
18776.0,1083,876.6389658356418
18777.0,918,1071.6492374727668
18778.0,1248,2778.0320512820513
18779.0,913,845.7886089813801
18780.0,1130,875.8964601769911
18781.0,1002,818.9640718562874
18782.0,972,782.238683127572
18783.0,1461,1211.9863107460644
18784.0,1034,826.2330754352031
18785.0,608,891.6644736842105
18787.0,1005,1997.3164179104479
18788.0,1054,1497.5986717267551
18789.0,1148,833.9851916376307
18790.0,841,2808.862068965517
18791.0,753,942.1341301460824
18792.0,1169,1015.5380667236955
18793.0,1048,832.6889312977099
18794.0,1040,1190.6009615384614
18796.0,1303,940.6039907904835
18797.0,1191,1186.7657430730478
18798.0,641,1452.2932917316693
18799.0,771,943.911802853437
18800.0,1049,842.6711153479504
18801.0,724,5738.817679558011
18802.0,1279,864.1344800625488
18803.0,412,4961.684466019417
18805.0,1240,1121.2862903225807
18806.0,1273,820.3055773762765
18808.0,495,2755.238383838384
18809.0,1235,849.1076923076923
18810.0,1099,887.5350318471337
18811.0,1344,896.765625
18812.0,840,901.0202380952381
18813.0,1278,931.9945226917058
18815.0,830,827.843373493976
18816.0,605,828.998347107438
18817.0,89,692.9550561797753
18818.0,1040,794.151923076923
18819.0,787,1003.1651842439644
18821.0,1145,873.2943231441049
18823.0,1312,825.220274390244
18824.0,1460,1167.3171232876712
18825.0,725,883.2124137931035
18826.0,1328,869.9759036144578
18827.0,1262,789.7234548335974
18828.0,1047,905.567335243553
18831.0,893,872.8656215005599
18834.0,288,647.2986111111111
18835.0,1153,802.7892454466609
18836.0,1418,843.8497884344147
18837.0,1070,897.4411214953271
18838.0,767,897.8331160365059
18839.0,1030,852.5300970873786
18840.0,1047,852.18147086915
18841.0,1043,903.0642377756471
18842.0,1275,853.243137254902
18844.0,1222,1037.7831423895254
18845.0,209,807.0956937799043
18847.0,914,820.6225382932166
18848.0,589,802.9830220713073
18849.0,1110,1090.7270270270271
18850.0,1193,795.9161777032691
18851.0,967,881.2099276111686
18852.0,581,786.9535283993115
18853.0,1014,859.888560157791
18854.0,1317,873.037205770691
18856.0,987,871.2786220871327
18857.0,714,1846.2633053221289
18858.0,812,2304.4655172413795
18859.0,1088,816.8409926470588
18860.0,961,978.0645161290323
18861.0,883,1126.445073612684
18863.0,521,861.5854126679462
18864.0,139,1043.7338129496402
18866.0,1162,987.9070567986231
18867.0,1339,808.547423450336
18868.0,1150,918.6678260869566
18869.0,930,858.3956989247312
18870.0,1290,907.1891472868217
18871.0,634,779.6640378548896
18872.0,933,878.1136120042872
18874.0,1063,954.1919096895579
18875.0,1331,866.4012021036815
18876.0,1104,981.338768115942
18877.0,1118,1891.8774597495528
18878.0,923,873.0823401950163
18879.0,793,864.0277427490543
18880.0,249,732.9558232931727
18881.0,823,813.6500607533414
18882.0,1397,901.8052970651396
18883.0,488,1050.7540983606557
18885.0,345,1010.7333333333333
18886.0,1632,1130.8443627450981
18887.0,668,846.0434131736527
18888.0,795,844.2188679245284
18889.0,909,1651.7238723872388
18890.0,1115,941.7497757847534
18891.0,826,861.7663438256659
18892.0,973,902.8170606372046
18893.0,976,1224.515368852459
18894.0,982,906.714867617108
18896.0,1132,821.8674911660777
18898.0,603,839.1824212271973
18899.0,1380,895.2340579710145
18900.0,1014,1482.6597633136096
18901.0,1304,836.2331288343559
18903.0,1110,851.0522522522523
18905.0,1403,808.1582323592302
18907.0,1311,881.4927536231884
18909.0,884,890.7511312217194
18910.0,928,1164.4418103448277
18911.0,454,879.3656387665199
18914.0,1585,849.9299684542586
18915.0,1031,781.8535402521824
18917.0,271,688.070110701107
18918.0,859,1680.1338766006984
18919.0,1134,836.8201058201058
18921.0,1213,920.4830997526793
18922.0,987,865.2877406281661
18924.0,1058,1032.539697542533
18925.0,812,2720.384236453202
18926.0,778,862.1915167095116
18927.0,1082,824.960258780037
18928.0,1037,863.3481195756991
18929.0,1166,836.3259005145798
18932.0,475,967.8336842105264
18934.0,1056,1716.0520833333333
18935.0,633,2028.1011058451816
18936.0,567,932.1534391534392
18937.0,1212,811.4678217821782
18938.0,1335,848.7670411985018
18939.0,1058,863.9754253308129
18941.0,1185,883.9164556962025
18943.0,1210,814.7181818181818
18946.0,1256,781.3041401273886
18947.0,531,872.1751412429378
18948.0,837,895.6881720430108
18949.0,1300,875.0107692307693
18950.0,1320,1045.8022727272728
18951.0,1464,854.5696721311475
18952.0,393,748.4910941475827
18954.0,1040,834.7346153846154
18955.0,883,891.9116647791619
18956.0,1329,2487.7095560571856
18957.0,1300,918.9492307692308
18958.0,1245,842.7542168674698
18959.0,863,872.9988412514484
18960.0,693,1825.7604617604618
18962.0,1308,902.795871559633
18964.0,1110,983.5756756756757
18965.0,1052,886.0950570342205
18966.0,911,795.4785949506037
18967.0,231,681.2467532467532
18968.0,1263,1214.7260490894696
18969.0,1073,807.1360671015843
18973.0,792,907.594696969697
18974.0,1082,890.1950092421441
18975.0,31,440.38709677419354
18976.0,1265,847.4671936758893
18977.0,1418,996.0430183356841
18978.0,1177,927.4018691588785
18981.0,1295,868.4432432432433
18982.0,1263,843.3950910530483
18984.0,1091,844.8175985334556
18985.0,1100,858.1272727272727
18987.0,1182,848.8832487309645
18989.0,1042,922.4548944337812
18990.0,944,801.5095338983051
18991.0,1120,867.2508928571428
18992.0,1054,1016.7846299810246
18995.0,1270,829.5425196850393
18996.0,1300,1391.3107692307692
18997.0,1199,856.1542952460384
18998.0,1241,848.4713940370668
19000.0,1334,844.1889055472263
19002.0,1173,860.9317988064792
19003.0,257,1805.1206225680935
19005.0,90,605.9444444444445
19006.0,139,733.3741007194244
19007.0,1111,895.3645364536453
19008.0,561,774.9625668449198
19009.0,1263,837.6009501187649
19011.0,443,5299.13769751693
19012.0,800,840.1325
19013.0,1434,870.4511854951186
19014.0,263,834.4448669201521
19015.0,894,1276.4194630872482
19016.0,1375,915.6276363636364
19017.0,1437,874.7160751565762
19018.0,1082,837.6275415896488
19019.0,839,907.3170441001192
19020.0,1314,845.8051750380517
19021.0,972,971.414609053498
19022.0,894,883.8333333333334
19023.0,578,789.2698961937716
19024.0,1147,875.792502179599
19025.0,335,680.2
19027.0,1030,823.5291262135922
19028.0,1109,858.1027953110911
19029.0,716,816.5991620111732
19033.0,1212,872.6196369636964
19037.0,452,798.8938053097345
19038.0,1152,806.2873263888889
19039.0,841,900.2187871581451
19040.0,1385,894.7212996389892
19041.0,1159,833.8955996548749
19042.0,1174,856.4752981260648
19043.0,1011,789.7368941641938
19045.0,1281,901.2021857923497
19046.0,987,909.3809523809524
19047.0,626,1110.44089456869
19048.0,1198,1198.855592654424
19049.0,1246,868.5674157303371
19050.0,1332,823.6253753753754
19051.0,595,1100.3798319327732
19052.0,1268,958.839116719243
19053.0,993,827.7814702920443
19054.0,1102,907.0825771324863
19057.0,1188,820.0387205387206
19058.0,922,831.1518438177874
19059.0,1230,899.8056910569105
19062.0,835,969.2562874251497
19063.0,1491,859.8591549295775
19064.0,502,899.4780876494024
19065.0,1277,1006.7948316366484
19066.0,1100,846.0736363636364
19067.0,655,1054.7007633587787
19068.0,1135,836.6343612334801
19069.0,1380,915.7920289855073
19070.0,880,843.0852272727273
19071.0,1277,818.087705559906
19072.0,955,874.3424083769634
19073.0,739,953.5250338294993
19074.0,1027,924.8695228821811
19076.0,1238,861.8651050080775
19077.0,1233,826.6293592862936
19078.0,1046,1758.935946462715
19080.0,1249,844.4571657325861
19081.0,350,3508.342857142857
19082.0,690,858.6463768115942
19083.0,956,3245.4089958158997
19084.0,1076,822.4302973977696
19085.0,998,949.2885771543087
19086.0,1277,856.7102584181675
19087.0,1062,1875.7815442561205
19088.0,1541,829.2816353017521
19089.0,642,814.3177570093458
19090.0,1086,959.8342541436464
19091.0,1209,793.4598842018197
19092.0,208,869.4182692307693
19093.0,463,811.2008639308855
19094.0,461,771.9956616052061
19095.0,1294,869.5610510046367
19096.0,1335,917.9003745318352
19097.0,836,2130.6662679425835
19098.0,106,810.566037735849
19099.0,1164,830.1649484536083
19100.0,1038,922.0587668593449
19101.0,801,805.5667915106118
19102.0,1130,1068.3893805309735
19103.0,913,906.1642935377876
19104.0,1301,1032.6095311299
19105.0,728,867.4642857142857
19107.0,315,1321.142857142857
19108.0,1050,905.74
19109.0,1109,916.6717763751127
19110.0,635,838.5763779527559
19111.0,584,851.320205479452
19112.0,860,909.2186046511628
19113.0,1138,866.633567662566
19114.0,983,985.675483214649
19115.0,1156,3042.001730103806
19116.0,392,687.8469387755102
19117.0,1379,830.4670050761422
19118.0,1168,1043.9965753424658
19123.0,1115,880.0511210762331
19124.0,1380,816.2173913043479
19125.0,1253,1128.3615323224262
19127.0,1549,855.2440284054229
19128.0,833,863.4921968787515
19129.0,1053,1155.1130104463439
19130.0,1087,865.1251149954002
19132.0,1099,889.8989990900819
19133.0,1249,944.0128102481985
19135.0,1401,802.4896502498216
19136.0,1008,914.813492063492
19138.0,1325,849.3547169811321
19139.0,837,1002.3118279569892
19140.0,1197,878.5547201336675
19141.0,531,779.9209039548023
19143.0,1110,1017.2936936936937
19145.0,1263,941.6579572446556
19146.0,1034,934.0589941972921
19147.0,890,1120.170786516854
19148.0,1146,846.2338568935428
19150.0,967,959.8335056876939
19151.0,485,737.0845360824742
19153.0,1151,892.4248479582972
19154.0,1113,859.329739442947
19155.0,609,2165.935960591133
19157.0,1439,828.911744266852
19158.0,872,988.4839449541284
19159.0,745,939.1463087248322
19160.0,1148,864.4756097560976
19162.0,849,803.886925795053
19163.0,740,1324.0445945945946
19164.0,1479,1068.8539553752535
19165.0,805,1266.526708074534
19169.0,1285,803.5315175097277
19171.0,1007,840.4945382323734
19172.0,1161,835.547803617571
19173.0,928,899.7586206896551
19174.0,590,790.2898305084746
19175.0,789,895.084917617237
19176.0,1061,1301.7935909519322
19177.0,1429,815.8964310706788
19178.0,969,821.0546955624355
19179.0,1285,1307.701167315175
19181.0,826,951.3753026634382
19182.0,673,8616.419019316494
19185.0,1285,2019.0186770428015
19186.0,1420,909.2535211267606
19187.0,1149,1275.3411662315057
19193.0,1157,828.7441659464131
19194.0,915,945.8010928961749
19195.0,718,1716.0111420612814
19196.0,1266,880.7772511848341
19198.0,570,759.6140350877193
19199.0,961,817.0385015608741
19200.0,1457,883.7192862045299
19202.0,504,1099.859126984127
19203.0,425,790.2658823529412
19205.0,1073,1097.4808946877913
19206.0,1066,1082.5656660412758
19207.0,1244,827.1599678456591
19208.0,802,758.5785536159601
19209.0,1451,889.6533425223984
19210.0,1170,889.1239316239316
19211.0,1259,1260.6290706910247
19212.0,619,874.513731825525
19213.0,1017,824.2999016715831
19215.0,1244,831.3778135048232
19216.0,1215,887.8279835390947
19217.0,1324,887.9916918429003
19218.0,920,1036.0217391304348
19220.0,1335,859.5415730337079
19221.0,772,923.3963730569948
19222.0,845,2150.041420118343
19223.0,1345,799.3219330855019
19225.0,1055,895.9383886255924
19227.0,211,773.6682464454976
19229.0,1244,938.4083601286173
19230.0,415,766.5807228915662
19231.0,795,1046.2427672955976
19232.0,1252,935.0103833865815
19233.0,1326,816.3303167420814
19234.0,903,823.5238095238095
19235.0,1090,847.2853211009175
19237.0,973,810.3751284686537
19238.0,1312,838.654725609756
19239.0,527,2031.2106261859583
19240.0,1059,2417.875354107649
19242.0,1322,834.0650529500756
19244.0,1119,899.4906166219839
19245.0,1263,926.5819477434679
19247.0,1491,1005.0791415157612
19248.0,112,612.7589285714286
19249.0,1142,856.9369527145359
19250.0,723,927.8603042876902
19251.0,481,899.6320166320166
19252.0,888,863.0236486486486
19253.0,1120,818.4142857142857
19254.0,568,1195.8028169014085
19255.0,1178,851.471986417657
19256.0,1093,799.8838060384263
19257.0,1112,875.7679856115108
19258.0,1260,799.1468253968254
19259.0,1180,1022.9322033898305
19260.0,453,1221.8543046357615
19261.0,1100,882.0363636363636
19262.0,415,1074.2168674698796
19263.0,1312,855.3673780487804
19265.0,473,801.4503171247358
19266.0,1211,841.0710156895128
19267.0,186,761.494623655914
19269.0,865,1076.6
19270.0,1135,855.6837004405286
19271.0,1180,849.7813559322034
19272.0,738,855.3048780487804
19273.0,1246,844.8876404494382
19275.0,683,971.4904831625183
19276.0,835,772.8107784431138
19278.0,1283,814.3289166017147
19279.0,1130,781.1681415929204
19281.0,1314,889.5342465753424
19282.0,875,869.856
19283.0,1194,918.6206030150754
19284.0,930,798.1924731182796
19286.0,957,1265.805642633229
19287.0,893,764.3549832026875
19288.0,1167,1149.451585261354
19289.0,834,842.5539568345324
19290.0,1312,1554.1676829268292
19291.0,569,942.4956063268893
19292.0,1073,965.381174277726
19293.0,1043,734.588686481304
19294.0,1045,798.8851674641148
19295.0,1083,1118.9732225300093
19296.0,861,817.6817653890824
19297.0,1105,892.2190045248868
19298.0,648,1092.2438271604938
19299.0,1100,891.4881818181818
19301.0,331,774.4924471299094
19302.0,1010,1015.0871287128713
19303.0,918,808.8976034858388
19304.0,835,939.7736526946107
19305.0,842,867.4299287410927
19306.0,907,874.8544652701213
19307.0,1171,915.5883859948761
19308.0,828,1001.518115942029
19309.0,558,776.1379928315412
19310.0,588,854.2329931972789
19313.0,918,855.0991285403051
19314.0,1224,865.4199346405229
19316.0,1228,1011.4771986970684
19318.0,808,806.7586633663366
19319.0,790,993.8620253164557
19320.0,630,1188.8444444444444
19321.0,939,1094.5963791267307
19322.0,1166,806.7349914236706
19323.0,907,882.8213891951489
19324.0,670,2085.2507462686567
19325.0,1362,840.5741556534508
19326.0,1258,855.1724960254372
19327.0,1202,913.0174708818636
19328.0,1071,839.3884220354809
19329.0,62,642.5806451612904
19330.0,958,874.8131524008351
19331.0,1060,890.4481132075472
19332.0,524,1342.324427480916
19333.0,910,897.2274725274725
19334.0,910,940.0164835164835
19335.0,727,883.7840440165062
19336.0,1273,959.2474469756481
19337.0,890,792.6943820224719
19338.0,549,980.9963570127504
19339.0,605,825.2628099173554
19340.0,993,3381.8207452165157
19341.0,1292,865.2856037151703
19342.0,1362,872.1762114537445
19343.0,1170,1043.9777777777779
19344.0,1171,892.4039282664389
19345.0,1015,825.6955665024631
19347.0,1315,1179.0882129277566
19348.0,1047,863.7965616045846
19351.0,417,724.3093525179856
19352.0,1074,810.6005586592179
19354.0,1181,914.5342929720575
19355.0,1101,859.5004541326067
19356.0,1009,1203.8810703666998
19357.0,913,833.4304490690033
19358.0,1390,862.5928057553957
19359.0,824,837.9223300970874
19360.0,546,798.8809523809524
19361.0,1170,961.742735042735
19362.0,1257,2708.287987271281
19363.0,1103,936.7098821396193
19364.0,627,881.3748006379585
19366.0,1287,846.6324786324786
19368.0,1402,817.9329529243937
19369.0,1373,948.0364166059724
19370.0,913,802.3811610076671
19371.0,772,860.9002590673575
19372.0,1162,750.789156626506
19374.0,1118,1009.4150268336315
19375.0,639,868.0281690140845
19376.0,525,921.2990476190477
19377.0,680,1050.9073529411764
19378.0,1260,870.6650793650794
19379.0,1138,869.0597539543058
19380.0,455,1155.3494505494505
19381.0,1206,862.3034825870647
19382.0,357,751.0420168067227
19383.0,1180,1024.086440677966
19384.0,661,2129.7745839636914
19385.0,1201,854.3263946711074
19386.0,1004,1023.0876494023904
19387.0,68,616.9264705882352
19388.0,1111,1770.985598559856
19389.0,1147,962.8857890148213
19390.0,1215,883.6650205761317
19391.0,727,1249.8830811554333
19392.0,950,832.3157894736842
19395.0,1195,910.6702928870293
19396.0,1088,849.6112132352941
19397.0,1094,824.737659963437
19398.0,620,882.5241935483871
19400.0,387,884.795865633075
19401.0,654,721.8149847094801
19402.0,1275,870.7725490196078
19403.0,918,952.2657952069717
19404.0,1194,930.1708542713568
19405.0,1254,866.5007974481658
19406.0,1161,991.2850990525409
19407.0,1000,820.687
19408.0,990,3932.172727272727
19409.0,604,864.317880794702
19411.0,1156,873.8581314878893
19412.0,477,1016.8301886792453
19413.0,368,790.9755434782609
19415.0,1242,853.6924315619967
19416.0,1010,862.5514851485149
19417.0,1367,851.9049012435992
19418.0,1325,1251.468679245283
19419.0,1216,964.2269736842105
19420.0,742,1000.9016172506739
19421.0,482,1073.7883817427387
19422.0,716,14142.480446927375
19423.0,1014,877.5483234714004
19424.0,663,1023.6817496229261
19425.0,1182,861.082910321489
19426.0,1375,854.5105454545454
19427.0,714,796.4747899159664
19428.0,848,1002.7275943396227
19430.0,1029,796.8493683187561
19432.0,1027,1022.9591041869522
19434.0,1223,823.2436631234668
19435.0,570,808.9877192982456
19437.0,502,800.5378486055777
19438.0,1286,1103.2309486780716
19439.0,861,847.3937282229965
19440.0,1350,933.6874074074074
19441.0,761,1003.419185282523
19442.0,1155,823.4623376623376
19444.0,633,805.8230647709321
19445.0,1343,990.3395383469843
19449.0,606,758.8168316831683
19450.0,1363,890.2252384446075
19451.0,670,821.6208955223881
19452.0,782,2603.656010230179
19454.0,1101,971.6893732970027
19455.0,1292,803.3854489164087
19457.0,973,805.4943473792395
19460.0,265,731.7471698113208
19461.0,436,841.9678899082569
19463.0,729,964.835390946502
19464.0,1250,875.564
19465.0,1092,941.3342490842491
19466.0,381,885.9002624671916
19467.0,615,774.6910569105692
19468.0,855,977.4093567251462
19469.0,1000,1063.506
19470.0,1429,1104.300909727082
19471.0,1392,1142.364224137931
19472.0,1031,888.2870999030068
19473.0,988,874.3238866396761
19476.0,1014,1402.9447731755424
19477.0,1038,859.8564547206166
19478.0,949,887.5152792413066
19480.0,1085,832.86267281106
19481.0,1205,833.6995850622407
19482.0,1055,822.8739336492891
19483.0,438,739.2853881278539
19484.0,1472,958.4042119565217
19486.0,1253,804.8834796488428
19487.0,874,865.616704805492
19488.0,1142,875.8458844133099
19489.0,945,881.0910052910053
19490.0,629,1211.8839427662956
19491.0,1061,906.6343072573044
19492.0,1274,926.9387755102041
19493.0,229,693.8078602620087
19494.0,1301,1117.7225211375865
19495.0,1148,849.8196864111499
19496.0,1361,1146.9544452608377
19497.0,912,870.5252192982456
19498.0,484,948.8037190082645
19499.0,1260,914.3960317460318
19500.0,976,870.7325819672132
19501.0,639,1046.1471048513301
19502.0,1036,821.0337837837837
19504.0,1190,894.6546218487395
19505.0,703,2765.166429587482
19506.0,1204,923.7009966777408
19507.0,1223,891.7318070318888
19508.0,1389,1326.300935925126
19509.0,1063,838.8400752587017
19511.0,553,702.7016274864376
19512.0,458,843.6266375545852
19514.0,781,853.4314980793854
19515.0,1101,1150.8510445049956
19517.0,943,937.1166489925769
19518.0,746,938.6581769436997
19519.0,1027,823.8928919182084
19520.0,725,930.423448275862
19521.0,1138,860.0465729349736
19522.0,1186,825.397976391231
19524.0,619,775.7302100161551
19525.0,1137,908.1802990325418
19526.0,1031,905.5499515033947
19527.0,966,837.6128364389234
19528.0,1105,872.1728506787331
19530.0,1064,814.1889097744361
19531.0,1478,916.6197564276049
19534.0,1340,861.6604477611941
19535.0,1384,829.996387283237
19536.0,1254,859.4019138755981
19537.0,1217,918.9638455217748
19538.0,253,941.0
19539.0,1379,852.7527193618564
19540.0,804,1037.3432835820895
19541.0,852,843.6384976525821
19542.0,1411,837.1899362154501
19543.0,1221,916.7788697788698
19544.0,869,868.765247410817
19545.0,1194,813.9438860971525
19546.0,501,903.0059880239521
19548.0,1256,810.624203821656
19549.0,501,732.2994011976048
19550.0,1381,1149.7139753801594
19551.0,481,820.4324324324324
19553.0,930,784.4043010752688
19554.0,354,2240.6214689265535
19555.0,815,821.7631901840491
19556.0,1408,1072.6967329545455
19558.0,521,1507.796545105566
19559.0,1451,861.2212267401792
19560.0,894,736.8031319910515
19561.0,1120,842.1598214285714
19562.0,1400,910.2257142857143
19563.0,774,827.673126614987
19564.0,680,963.0529411764705
19565.0,1281,858.3551912568306
19567.0,1047,1191.5377268385864
19568.0,1268,865.1033123028391
19570.0,1213,885.828524319868
19571.0,914,873.5175054704595
19572.0,1037,837.6894889103182
19573.0,1331,1137.0803906836966
19574.0,1027,1121.2307692307693
19575.0,667,812.6236881559221
19576.0,1252,832.6445686900959
19577.0,905,852.5414364640884
19578.0,496,698.6209677419355
19579.0,1360,924.2919117647059
19580.0,1031,796.3113482056256
19581.0,1161,895.5900086132644
19582.0,680,856.1485294117647
19584.0,1073,790.0726933830382
19586.0,1020,842.1872549019607
19587.0,999,1069.2282282282283
19588.0,457,792.8140043763676
19589.0,1259,898.3884034948371
19590.0,1139,834.9236172080773
19591.0,1172,887.0145051194539
19592.0,607,1045.7874794069194
19595.0,891,792.2884399551066
19596.0,1247,854.8853247794707
19597.0,336,787.1815476190476
19598.0,1370,995.5467153284671
19600.0,832,802.3305288461538
19602.0,1335,925.6606741573033
19603.0,1167,889.5775492716367
19605.0,1099,1043.5423111919927
19606.0,1252,862.5279552715655
19607.0,726,1071.48347107438
19608.0,812,786.429802955665
19610.0,1003,889.852442671984
19611.0,1228,1143.523615635179
19612.0,410,748.1073170731707
19613.0,886,853.3363431151241
19614.0,1029,1201.5539358600583
19615.0,1381,1348.16509775525
19617.0,842,1035.5522565320666
19618.0,361,711.3739612188366
19619.0,478,821.3723849372385
19620.0,1258,910.3410174880763
19621.0,1130,819.4017699115044
19622.0,726,836.6129476584022
19623.0,999,5580.35935935936
19624.0,1378,836.7285921625544
19627.0,971,846.7878475798146
19628.0,1274,863.1240188383046
19629.0,844,968.4052132701422
19630.0,405,806.0222222222222
19631.0,707,811.4738330975955
19632.0,1157,1185.80812445981
19633.0,1063,809.4129821260583
19635.0,1263,817.5320665083135
19636.0,617,879.419773095624
19637.0,929,724.5403659849301
19639.0,1090,921.3036697247707
19640.0,712,2341.6629213483147
19642.0,764,815.8219895287958
19643.0,573,732.2303664921466
19644.0,1105,907.9619909502262
19646.0,1004,2435.8256972111553
19647.0,1244,1078.9099678456591
19648.0,1337,851.637995512341
19650.0,1270,881.559842519685
19651.0,318,777.7610062893082
19653.0,1388,992.5763688760807
19654.0,1272,799.1501572327044
19655.0,1414,882.6237623762377
19656.0,1293,855.9156999226605
19658.0,1255,801.3896414342629
19659.0,973,861.0102774922918
19664.0,231,902.2683982683983
19665.0,1144,824.0664335664336
19666.0,789,951.807351077313
19667.0,739,833.2746955345061
19668.0,853,911.9812426729192
19670.0,1203,939.5852036575228
19671.0,721,781.117891816921
19672.0,1022,900.2279843444227
19673.0,1183,882.8300929839392
19675.0,1314,1440.0281582952816
19677.0,981,1019.1213047910296
19678.0,1352,1622.1782544378698
19679.0,939,809.0063897763579
19680.0,1182,916.7800338409476
19681.0,1149,847.7214969538729
19682.0,1191,842.568429890848
19683.0,1016,830.8818897637796
19684.0,1018,902.8123772102161
19685.0,1218,1150.1970443349753
19687.0,745,1435.7476510067115
19688.0,641,858.3338533541341
19689.0,793,1107.562421185372
19690.0,1278,788.8646322378717
19691.0,1348,968.0749258160238
19692.0,1207,839.9345484672742
19694.0,942,839.1656050955414
19698.0,1384,944.9971098265896
19699.0,1326,841.8484162895927
19701.0,1092,889.4322344322344
19702.0,956,6176.1820083682005
19703.0,1147,903.3129904097646
19705.0,931,1051.15574650913
19706.0,126,6063.1349206349205
19707.0,533,909.2964352720451
19708.0,122,796.6639344262295
19709.0,1299,841.3641262509623
19711.0,1178,888.9066213921901
19715.0,1359,853.6791758646063
19716.0,1358,869.4675994108984
19717.0,1205,1229.7228215767634
19718.0,1170,844.5264957264957
19719.0,1084,857.5821033210332
19720.0,646,1243.8359133126935
19721.0,836,1275.2344497607655
19722.0,1257,1010.2967382657121
19723.0,519,902.5125240847784
19724.0,104,689.5961538461538
19725.0,1373,843.4705025491625
19726.0,1409,952.444286728176
19727.0,1165,784.7201716738198
19728.0,1173,894.2617220801365
19729.0,986,781.3093306288032
19730.0,525,1088.632380952381
19731.0,789,869.0126742712295
19732.0,1110,874.1423423423423
19733.0,1231,821.0706742485784
19734.0,969,948.5077399380805
19735.0,1164,1298.7637457044673
19736.0,1228,901.828990228013
19737.0,728,1058.881868131868
19738.0,1200,822.6733333333333
19739.0,1162,833.9552495697073
19740.0,1142,860.6120840630473
19741.0,423,730.6784869976359
19743.0,884,874.0180995475113
19745.0,915,862.6601092896175
19746.0,246,845.8252032520326
19747.0,1118,829.8059033989266
19748.0,1068,859.2874531835206
19749.0,1399,852.6361686919228
19750.0,666,914.6381381381382
19752.0,1152,1251.8428819444443
19753.0,1244,927.3577170418007
19755.0,795,1044.8012578616351
19756.0,1122,876.4679144385027
19757.0,745,856.4134228187919
19758.0,176,669.1704545454545
19759.0,1379,856.4111675126903
19760.0,1205,1095.4780082987552
19761.0,948,818.5495780590717
19765.0,128,992.265625
19767.0,586,771.0034129692833
19768.0,579,792.9464594127807
19769.0,909,1605.4312431243125
19770.0,1250,910.7504
19771.0,932,1090.2081545064377
19773.0,1375,796.9978181818182
19774.0,648,719.5308641975308
19775.0,1426,931.0862552594671
19776.0,490,794.0367346938775
19778.0,314,796.6464968152866
19779.0,686,817.8440233236151
19780.0,884,1028.0803167420815
19781.0,374,805.7459893048128
19782.0,1100,1243.2
19783.0,919,820.5212187159957
19784.0,1069,2634.3629560336763
19785.0,1446,833.4799446749654
19786.0,816,880.0735294117648
19787.0,1342,962.344262295082
19788.0,1173,902.6027280477408
19789.0,1232,821.1233766233767
19791.0,766,2028.6057441253263
19792.0,1194,864.4849246231156
19795.0,477,838.566037735849
19797.0,1153,884.3512575888985
19798.0,901,922.2641509433962
19799.0,1263,879.1076801266825
19800.0,601,802.0615640599002
19801.0,1264,1265.0909810126582
19802.0,722,836.5193905817174
19803.0,937,841.0971184631803
19804.0,1375,780.8981818181818
19805.0,551,829.7840290381125
19806.0,1023,1003.3225806451613
19807.0,608,2046.4325657894738
19808.0,1038,971.9874759152216
19809.0,1074,829.8594040968343
19810.0,860,929.5930232558139
19811.0,912,795.1699561403509
19812.0,406,987.0541871921182
19813.0,243,607.440329218107
19814.0,1065,812.4065727699531
19815.0,606,733.503300330033
19816.0,852,869.0105633802817
19818.0,387,794.811369509044
19819.0,1520,827.3473684210526
19820.0,497,813.2555331991952
19821.0,1054,891.9819734345351
19822.0,1145,903.7580786026201
19825.0,1315,1694.4501901140684
19826.0,544,816.6341911764706
19827.0,857,816.6184364060676
19828.0,948,998.3934599156119
19829.0,897,1562.9944258639912
19830.0,942,927.9246284501062
19831.0,418,765.5622009569378
19832.0,704,770.6008522727273
19833.0,291,1997.9621993127148
19834.0,1038,929.1840077071291
19835.0,893,820.1399776035835
19836.0,502,786.4980079681275
19837.0,1286,918.8421461897356
19840.0,1311,830.6209000762776
19841.0,721,1770.7212205270457
19843.0,821,918.394640682095
19846.0,1280,832.82421875
19847.0,1535,1313.1934853420196
19853.0,1148,1522.1646341463415
19854.0,796,884.8316582914573
19855.0,1035,946.4937198067632
19856.0,1103,936.6146872166818
19858.0,578,830.9636678200692
19859.0,1081,918.9232192414431
